web-scraper-order,web-scraper-start-url,drink-name,drink-name-href,drink-info
"1680199716-2465","https://cocktailflow.com/collection/strength-weak","Red EyeBeerLongdrinkWeak","https://cocktailflow.com/cocktail/red-eye","pour vodka into the beer glass"
"1680199716-2466","https://cocktailflow.com/collection/strength-weak","Red EyeBeerLongdrinkWeak","https://cocktailflow.com/cocktail/red-eye","pour tomato juice into the glass"
"1680199716-2467","https://cocktailflow.com/collection/strength-weak","Red EyeBeerLongdrinkWeak","https://cocktailflow.com/cocktail/red-eye","pour beer into the glass"
"1680199716-2468","https://cocktailflow.com/collection/strength-weak","Red EyeBeerLongdrinkWeak","https://cocktailflow.com/cocktail/red-eye","add egg to the glass"
"1680199718-2469","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","Ingredients"
"1680199718-2470","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","¼ cups lime juice"
"1680199718-2471","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","1½ cups stout beer"
"1680199718-2472","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","2 tsp worcester sauce"
"1680199718-2473","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","2 tsp tabasco sauce"
"1680199718-2474","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","1 tsp soy sauce"
"1680199718-2475","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","ice cubes"
"1680199718-2476","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","How to Mix"
"1680199718-2477","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","fill up the beer glass with ice"
"1680199718-2478","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","add worcester sauce,tabasco sauce,stout beer,soy sauce,lime juice to the mixer glass"
"1680199718-2479","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","stir together"
"1680199718-2480","https://cocktailflow.com/collection/strength-weak","MicheladaBeerLongdrinkWeak","https://cocktailflow.com/cocktail/michelada","garnish with salt rim"
"1680199720-2481","https://cocktailflow.com/collection/strength-weak","Black and TanBeerLongdrinkWeak","https://cocktailflow.com/cocktail/blackand-tan","Ingredients"
"1680199720-2482","https://cocktailflow.com/collection/strength-weak","Black and TanBeerLongdrinkWeak","https://cocktailflow.com/cocktail/blackand-tan","½ pints stout beer"
"1680199720-2483","https://cocktailflow.com/collection/strength-weak","Black and TanBeerLongdrinkWeak","https://cocktailflow.com/cocktail/blackand-tan","½ pints lager"
"1680199720-2484","https://cocktailflow.com/collection/strength-weak","Black and TanBeerLongdrinkWeak","https://cocktailflow.com/cocktail/blackand-tan","How to Mix"
"1680199720-2485","https://cocktailflow.com/collection/strength-weak","Black and TanBeerLongdrinkWeak","https://cocktailflow.com/cocktail/blackand-tan","pour stout beer into the beer glass"
"1680199720-2486","https://cocktailflow.com/collection/strength-weak","Black and TanBeerLongdrinkWeak","https://cocktailflow.com/cocktail/blackand-tan","pour lager into the glass"
