web-scraper-order,web-scraper-start-url,drink_name,drink-name-href,drink_info
1680201637-5339,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,Ingredients
1680201637-5340,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,3 parts vodka
1680201637-5341,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,1 splash Triple sec
1680201637-5342,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,1 splash pomegranate juice
1680201637-5343,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,½ pieces lemon
1680201637-5344,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,ice
1680201637-5345,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,How to Mix
1680201637-5346,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,add ice to the shaker
1680201637-5347,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,"add vodka,pomegranate juice,Triple sec to the shaker"
1680201637-5348,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,shake well
1680201637-5349,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,strain into the snifter glass
1680201637-5350,https://cocktailflow.com/collection/strength-strong,Summer SunsetVodkaLongdrinkStrong,https://cocktailflow.com/cocktail/summer-sunset,garnish with cinnamon stick
1680201639-5351,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,Ingredients
1680201639-5352,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,¾ parts vodka
1680201639-5353,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,¾ parts Triple sec
1680201639-5354,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,¾ parts lime juice
1680201639-5355,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,ice cubes
1680201639-5356,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,How to Mix
1680201639-5357,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,fill up the shaker with ice
1680201639-5358,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,"pour lime juice,Triple sec,vodka into the shaker"
1680201639-5359,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,shake well
1680201639-5360,https://cocktailflow.com/collection/strength-strong,KamikazeVodkaShooterStrong,https://cocktailflow.com/cocktail/kamikaze,strain into the shot glass
1680201641-5361,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,Ingredients
1680201641-5362,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,1 part white rum
1680201641-5363,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,1 part Goldschläger
1680201641-5364,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,1 dash tabasco sauce
1680201641-5365,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,How to Mix
1680201641-5366,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,fill up the shaker with ice
1680201641-5367,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,"pour Goldschläger,white rum into the shaker"
1680201641-5368,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,shake well
1680201641-5369,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,strain into the shot glass
1680201641-5370,https://cocktailflow.com/collection/strength-strong,FireballRumShooterStrong,https://cocktailflow.com/cocktail/fireball,add tabasco sauce drop by drop
1680201643-5371,https://cocktailflow.com/collection/strength-strong,Purple HooterLiqueurShooterStrong,https://cocktailflow.com/cocktail/purple-hooter,Ingredients
1680201643-5372,https://cocktailflow.com/collection/strength-strong,Purple HooterLiqueurShooterStrong,https://cocktailflow.com/cocktail/purple-hooter,1 part vodka
1680201643-5373,https://cocktailflow.com/collection/strength-strong,Purple HooterLiqueurShooterStrong,https://cocktailflow.com/cocktail/purple-hooter,½ parts black raspberry liqueur
1680201643-5374,https://cocktailflow.com/collection/strength-strong,Purple HooterLiqueurShooterStrong,https://cocktailflow.com/cocktail/purple-hooter,½ parts lime juice
1680201643-5375,https://cocktailflow.com/collection/strength-strong,Purple HooterLiqueurShooterStrong,https://cocktailflow.com/cocktail/purple-hooter,How to Mix
1680201643-5376,https://cocktailflow.com/collection/strength-strong,Purple HooterLiqueurShooterStrong,https://cocktailflow.com/cocktail/purple-hooter,fill up the shaker with ice
1680201643-5377,https://cocktailflow.com/collection/strength-strong,Purple HooterLiqueurShooterStrong,https://cocktailflow.com/cocktail/purple-hooter,"pour lime juice,black raspberry liqueur,vodka into the shaker"
1680201643-5378,https://cocktailflow.com/collection/strength-strong,Purple HooterLiqueurShooterStrong,https://cocktailflow.com/cocktail/purple-hooter,shake well
1680201643-5379,https://cocktailflow.com/collection/strength-strong,Purple HooterLiqueurShooterStrong,https://cocktailflow.com/cocktail/purple-hooter,strain into the shot glass
1680201646-5380,https://cocktailflow.com/collection/strength-strong,AnacondaWhiskeyShooterStrong,https://cocktailflow.com/cocktail/anaconda,Ingredients
1680201646-5381,https://cocktailflow.com/collection/strength-strong,AnacondaWhiskeyShooterStrong,https://cocktailflow.com/cocktail/anaconda,1 part Bourbon
1680201646-5382,https://cocktailflow.com/collection/strength-strong,AnacondaWhiskeyShooterStrong,https://cocktailflow.com/cocktail/anaconda,1 part white sambuca
1680201646-5383,https://cocktailflow.com/collection/strength-strong,AnacondaWhiskeyShooterStrong,https://cocktailflow.com/cocktail/anaconda,ice cubes
1680201646-5384,https://cocktailflow.com/collection/strength-strong,AnacondaWhiskeyShooterStrong,https://cocktailflow.com/cocktail/anaconda,How to Mix
1680201646-5385,https://cocktailflow.com/collection/strength-strong,AnacondaWhiskeyShooterStrong,https://cocktailflow.com/cocktail/anaconda,fill up the shaker with ice
1680201646-5386,https://cocktailflow.com/collection/strength-strong,AnacondaWhiskeyShooterStrong,https://cocktailflow.com/cocktail/anaconda,"pour whiskey,white sambuca into the shaker"
1680201646-5387,https://cocktailflow.com/collection/strength-strong,AnacondaWhiskeyShooterStrong,https://cocktailflow.com/cocktail/anaconda,shake well
1680201646-5388,https://cocktailflow.com/collection/strength-strong,AnacondaWhiskeyShooterStrong,https://cocktailflow.com/cocktail/anaconda,strain into the shot glass
1680201648-5389,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,Ingredients
1680201648-5390,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,½ parts vodka
1680201648-5391,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,½ parts brandy
1680201648-5392,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,½ parts pineapple juice
1680201648-5393,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,ice
1680201648-5394,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,How to Mix
1680201648-5395,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,add ice to the shaker
1680201648-5396,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,"pour vodka,pineapple juice,brandy into the shaker"
1680201648-5397,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,shake well
1680201648-5398,https://cocktailflow.com/collection/strength-strong,ZambodianVodkaShooterStrong,https://cocktailflow.com/cocktail/zambodian,strain into the shot glass
1680201650-5399,https://cocktailflow.com/collection/strength-strong,Candy CornLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/candy-corn,Ingredients
1680201650-5400,https://cocktailflow.com/collection/strength-strong,Candy CornLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/candy-corn,½ parts Galliano
1680201650-5401,https://cocktailflow.com/collection/strength-strong,Candy CornLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/candy-corn,½ parts Orange Curacao
1680201650-5402,https://cocktailflow.com/collection/strength-strong,Candy CornLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/candy-corn,½ parts cream
1680201650-5403,https://cocktailflow.com/collection/strength-strong,Candy CornLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/candy-corn,How to Mix
1680201650-5404,https://cocktailflow.com/collection/strength-strong,Candy CornLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/candy-corn,pour Galliano into the glass
1680201650-5405,https://cocktailflow.com/collection/strength-strong,Candy CornLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/candy-corn,gently layer the Orange Curacao
1680201650-5406,https://cocktailflow.com/collection/strength-strong,Candy CornLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/candy-corn,gently layer the cream
1680201650-5407,https://cocktailflow.com/collection/strength-strong,Candy CornLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/candy-corn,use the back of a teaspoon to separate layers when pouring
1680201652-5408,https://cocktailflow.com/collection/strength-strong,ZipperLiqueurShooterStrong,https://cocktailflow.com/cocktail/zipper,Ingredients
1680201652-5409,https://cocktailflow.com/collection/strength-strong,ZipperLiqueurShooterStrong,https://cocktailflow.com/cocktail/zipper,½ parts Grand Marnier
1680201652-5410,https://cocktailflow.com/collection/strength-strong,ZipperLiqueurShooterStrong,https://cocktailflow.com/cocktail/zipper,½ parts tequila
1680201652-5411,https://cocktailflow.com/collection/strength-strong,ZipperLiqueurShooterStrong,https://cocktailflow.com/cocktail/zipper,½ parts irish cream
1680201652-5412,https://cocktailflow.com/collection/strength-strong,ZipperLiqueurShooterStrong,https://cocktailflow.com/cocktail/zipper,How to Mix
1680201652-5413,https://cocktailflow.com/collection/strength-strong,ZipperLiqueurShooterStrong,https://cocktailflow.com/cocktail/zipper,pour Grand Marnier into the glass
1680201652-5414,https://cocktailflow.com/collection/strength-strong,ZipperLiqueurShooterStrong,https://cocktailflow.com/cocktail/zipper,gently layer the tequila
1680201652-5415,https://cocktailflow.com/collection/strength-strong,ZipperLiqueurShooterStrong,https://cocktailflow.com/cocktail/zipper,gently layer the irish cream
1680201652-5416,https://cocktailflow.com/collection/strength-strong,ZipperLiqueurShooterStrong,https://cocktailflow.com/cocktail/zipper,use the back of a teaspoon to separate layers when pouring
1680201654-5417,https://cocktailflow.com/collection/strength-strong,Liquid CocaineLiqueurShooterStrong,https://cocktailflow.com/cocktail/liquid-cocaine,Ingredients
1680201654-5418,https://cocktailflow.com/collection/strength-strong,Liquid CocaineLiqueurShooterStrong,https://cocktailflow.com/cocktail/liquid-cocaine,½ parts jägermeister
1680201654-5419,https://cocktailflow.com/collection/strength-strong,Liquid CocaineLiqueurShooterStrong,https://cocktailflow.com/cocktail/liquid-cocaine,½ parts Goldschläger
1680201654-5420,https://cocktailflow.com/collection/strength-strong,Liquid CocaineLiqueurShooterStrong,https://cocktailflow.com/cocktail/liquid-cocaine,½ parts peppermint schnapps
1680201654-5421,https://cocktailflow.com/collection/strength-strong,Liquid CocaineLiqueurShooterStrong,https://cocktailflow.com/cocktail/liquid-cocaine,How to Mix
1680201654-5422,https://cocktailflow.com/collection/strength-strong,Liquid CocaineLiqueurShooterStrong,https://cocktailflow.com/cocktail/liquid-cocaine,fill up the shaker with ice
1680201654-5423,https://cocktailflow.com/collection/strength-strong,Liquid CocaineLiqueurShooterStrong,https://cocktailflow.com/cocktail/liquid-cocaine,"pour peppermint schnapps,Goldschläger,jägermeister into the shaker"
1680201654-5424,https://cocktailflow.com/collection/strength-strong,Liquid CocaineLiqueurShooterStrong,https://cocktailflow.com/cocktail/liquid-cocaine,shake well
1680201654-5425,https://cocktailflow.com/collection/strength-strong,Liquid CocaineLiqueurShooterStrong,https://cocktailflow.com/cocktail/liquid-cocaine,strain into the shot glass
1680201657-5426,https://cocktailflow.com/collection/strength-strong,Irish FlagLiqueurShooterStrong,https://cocktailflow.com/cocktail/irish-flag,Ingredients
1680201657-5427,https://cocktailflow.com/collection/strength-strong,Irish FlagLiqueurShooterStrong,https://cocktailflow.com/cocktail/irish-flag,½ parts mint liqueur
1680201657-5428,https://cocktailflow.com/collection/strength-strong,Irish FlagLiqueurShooterStrong,https://cocktailflow.com/cocktail/irish-flag,½ parts irish cream
1680201657-5429,https://cocktailflow.com/collection/strength-strong,Irish FlagLiqueurShooterStrong,https://cocktailflow.com/cocktail/irish-flag,½ parts Grand Marnier
1680201657-5430,https://cocktailflow.com/collection/strength-strong,Irish FlagLiqueurShooterStrong,https://cocktailflow.com/cocktail/irish-flag,How to Mix
1680201657-5431,https://cocktailflow.com/collection/strength-strong,Irish FlagLiqueurShooterStrong,https://cocktailflow.com/cocktail/irish-flag,pour mint liqueur into the glass
1680201657-5432,https://cocktailflow.com/collection/strength-strong,Irish FlagLiqueurShooterStrong,https://cocktailflow.com/cocktail/irish-flag,gently layer the irish cream
1680201657-5433,https://cocktailflow.com/collection/strength-strong,Irish FlagLiqueurShooterStrong,https://cocktailflow.com/cocktail/irish-flag,gently layer the Grand Marnier
1680201657-5434,https://cocktailflow.com/collection/strength-strong,Irish FlagLiqueurShooterStrong,https://cocktailflow.com/cocktail/irish-flag,use the back of a teaspoon to separate layers when pouring
1680201659-5435,https://cocktailflow.com/collection/strength-strong,Fourth Of JulyLiqueurShooterStrong,https://cocktailflow.com/cocktail/fourth-of-july,Ingredients
1680201659-5436,https://cocktailflow.com/collection/strength-strong,Fourth Of JulyLiqueurShooterStrong,https://cocktailflow.com/cocktail/fourth-of-july,¼ parts grenadine
1680201659-5437,https://cocktailflow.com/collection/strength-strong,Fourth Of JulyLiqueurShooterStrong,https://cocktailflow.com/cocktail/fourth-of-july,1 part vodka
1680201659-5438,https://cocktailflow.com/collection/strength-strong,Fourth Of JulyLiqueurShooterStrong,https://cocktailflow.com/cocktail/fourth-of-july,¼ parts Blue Curacao
1680201659-5439,https://cocktailflow.com/collection/strength-strong,Fourth Of JulyLiqueurShooterStrong,https://cocktailflow.com/cocktail/fourth-of-july,How to Mix
1680201659-5440,https://cocktailflow.com/collection/strength-strong,Fourth Of JulyLiqueurShooterStrong,https://cocktailflow.com/cocktail/fourth-of-july,pour grenadine into the glass
1680201659-5441,https://cocktailflow.com/collection/strength-strong,Fourth Of JulyLiqueurShooterStrong,https://cocktailflow.com/cocktail/fourth-of-july,gently layer the vodka
1680201659-5442,https://cocktailflow.com/collection/strength-strong,Fourth Of JulyLiqueurShooterStrong,https://cocktailflow.com/cocktail/fourth-of-july,gently layer the Blue Curacao
1680201659-5443,https://cocktailflow.com/collection/strength-strong,Fourth Of JulyLiqueurShooterStrong,https://cocktailflow.com/cocktail/fourth-of-july,use the back of a teaspoon to separate layers when pouring
1680201661-5444,https://cocktailflow.com/collection/strength-strong,Blow JobLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/blow-job,Ingredients
1680201661-5445,https://cocktailflow.com/collection/strength-strong,Blow JobLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/blow-job,½ parts irish cream
1680201661-5446,https://cocktailflow.com/collection/strength-strong,Blow JobLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/blow-job,½ parts Amaretto
1680201661-5447,https://cocktailflow.com/collection/strength-strong,Blow JobLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/blow-job,1  whipped cream
1680201661-5448,https://cocktailflow.com/collection/strength-strong,Blow JobLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/blow-job,½ parts coffee liqueur
1680201661-5449,https://cocktailflow.com/collection/strength-strong,Blow JobLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/blow-job,How to Mix
1680201661-5450,https://cocktailflow.com/collection/strength-strong,Blow JobLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/blow-job,"pour Amaretto,irish cream into the shot glass"
1680201661-5451,https://cocktailflow.com/collection/strength-strong,Blow JobLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/blow-job,garnish with whipped cream
1680201661-5452,https://cocktailflow.com/collection/strength-strong,Blow JobLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/blow-job,drink without using hands
1680201663-5453,https://cocktailflow.com/collection/strength-strong,Bloody BrainLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/bloody-brain,Ingredients
1680201663-5454,https://cocktailflow.com/collection/strength-strong,Bloody BrainLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/bloody-brain,½ parts irish cream
1680201663-5455,https://cocktailflow.com/collection/strength-strong,Bloody BrainLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/bloody-brain,1 part peach schnapps
1680201663-5456,https://cocktailflow.com/collection/strength-strong,Bloody BrainLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/bloody-brain,5 drops grenadine
1680201663-5457,https://cocktailflow.com/collection/strength-strong,Bloody BrainLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/bloody-brain,How to Mix
1680201663-5458,https://cocktailflow.com/collection/strength-strong,Bloody BrainLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/bloody-brain,pour peach schnapps into the glass
1680201663-5459,https://cocktailflow.com/collection/strength-strong,Bloody BrainLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/bloody-brain,gently layer the irish cream
1680201663-5460,https://cocktailflow.com/collection/strength-strong,Bloody BrainLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/bloody-brain,add grenadine drop by drop
1680201663-5461,https://cocktailflow.com/collection/strength-strong,Bloody BrainLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/bloody-brain,use the back of a teaspoon to separate layers when pouring
1680201665-5462,https://cocktailflow.com/collection/strength-strong,B54LiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/b54,Ingredients
1680201665-5463,https://cocktailflow.com/collection/strength-strong,B54LiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/b54,1 part coffee liqueur
1680201665-5464,https://cocktailflow.com/collection/strength-strong,B54LiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/b54,1 part irish cream
1680201665-5465,https://cocktailflow.com/collection/strength-strong,B54LiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/b54,1 part Amaretto
1680201665-5466,https://cocktailflow.com/collection/strength-strong,B54LiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/b54,How to Mix
1680201665-5467,https://cocktailflow.com/collection/strength-strong,B54LiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/b54,pour coffee liqueur into the shot glass
1680201665-5468,https://cocktailflow.com/collection/strength-strong,B54LiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/b54,gently layer the Amaretto
1680201665-5469,https://cocktailflow.com/collection/strength-strong,B54LiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/b54,gently layer the irish cream
1680201665-5470,https://cocktailflow.com/collection/strength-strong,B54LiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/b54,use the back of a teaspoon to separate layers when pouring
1680201668-5471,https://cocktailflow.com/collection/strength-strong,B52LiqueurShooterClassicCreamyStrong,https://cocktailflow.com/cocktail/b52,Ingredients
1680201668-5472,https://cocktailflow.com/collection/strength-strong,B52LiqueurShooterClassicCreamyStrong,https://cocktailflow.com/cocktail/b52,½ parts Grand Marnier
1680201668-5473,https://cocktailflow.com/collection/strength-strong,B52LiqueurShooterClassicCreamyStrong,https://cocktailflow.com/cocktail/b52,½ parts coffee liqueur
1680201668-5474,https://cocktailflow.com/collection/strength-strong,B52LiqueurShooterClassicCreamyStrong,https://cocktailflow.com/cocktail/b52,½ parts irish cream
1680201668-5475,https://cocktailflow.com/collection/strength-strong,B52LiqueurShooterClassicCreamyStrong,https://cocktailflow.com/cocktail/b52,How to Mix
1680201668-5476,https://cocktailflow.com/collection/strength-strong,B52LiqueurShooterClassicCreamyStrong,https://cocktailflow.com/cocktail/b52,pour coffee liqueur into the shot glass
1680201668-5477,https://cocktailflow.com/collection/strength-strong,B52LiqueurShooterClassicCreamyStrong,https://cocktailflow.com/cocktail/b52,gently layer the irish cream
1680201668-5478,https://cocktailflow.com/collection/strength-strong,B52LiqueurShooterClassicCreamyStrong,https://cocktailflow.com/cocktail/b52,gently layer the Grand Marnier
1680201668-5479,https://cocktailflow.com/collection/strength-strong,B52LiqueurShooterClassicCreamyStrong,https://cocktailflow.com/cocktail/b52,use the back of a teaspoon to separate layers when pouring
1680201670-5480,https://cocktailflow.com/collection/strength-strong,After FiveLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/after-five,Ingredients
1680201670-5481,https://cocktailflow.com/collection/strength-strong,After FiveLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/after-five,½ parts coffee liqueur
1680201670-5482,https://cocktailflow.com/collection/strength-strong,After FiveLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/after-five,½ parts irish cream
1680201670-5483,https://cocktailflow.com/collection/strength-strong,After FiveLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/after-five,½ parts peppermint schnapps
1680201670-5484,https://cocktailflow.com/collection/strength-strong,After FiveLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/after-five,How to Mix
1680201670-5485,https://cocktailflow.com/collection/strength-strong,After FiveLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/after-five,pour coffee liqueur into the glass
1680201670-5486,https://cocktailflow.com/collection/strength-strong,After FiveLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/after-five,gently layer the irish cream
1680201670-5487,https://cocktailflow.com/collection/strength-strong,After FiveLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/after-five,gently layer the peppermint schnapps
1680201670-5488,https://cocktailflow.com/collection/strength-strong,After FiveLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/after-five,use the back of a teaspoon to separate layers when pouring
1680201672-5489,https://cocktailflow.com/collection/strength-strong,Tootsie RollLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/tootsie-roll,Ingredients
1680201672-5490,https://cocktailflow.com/collection/strength-strong,Tootsie RollLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/tootsie-roll,½ parts coffee liqueur
1680201672-5491,https://cocktailflow.com/collection/strength-strong,Tootsie RollLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/tootsie-roll,½ parts Crème de Cacao
1680201672-5492,https://cocktailflow.com/collection/strength-strong,Tootsie RollLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/tootsie-roll,½ parts hazelnut liqueur
1680201672-5493,https://cocktailflow.com/collection/strength-strong,Tootsie RollLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/tootsie-roll,How to Mix
1680201672-5494,https://cocktailflow.com/collection/strength-strong,Tootsie RollLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/tootsie-roll,fill up the shaker with ice
1680201672-5495,https://cocktailflow.com/collection/strength-strong,Tootsie RollLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/tootsie-roll,"pour hazelnut liqueur,Crème de Cacao,coffee liqueur into the shaker"
1680201672-5496,https://cocktailflow.com/collection/strength-strong,Tootsie RollLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/tootsie-roll,shake well
1680201672-5497,https://cocktailflow.com/collection/strength-strong,Tootsie RollLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/tootsie-roll,strain into the shot glass
1680201674-5498,https://cocktailflow.com/collection/strength-strong,OrgasmLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/orgasm,Ingredients
1680201674-5499,https://cocktailflow.com/collection/strength-strong,OrgasmLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/orgasm,1½ parts Amaretto
1680201674-5500,https://cocktailflow.com/collection/strength-strong,OrgasmLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/orgasm,1 part coffee liqueur
1680201674-5501,https://cocktailflow.com/collection/strength-strong,OrgasmLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/orgasm,1½ parts irish cream
1680201674-5502,https://cocktailflow.com/collection/strength-strong,OrgasmLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/orgasm,How to Mix
1680201674-5503,https://cocktailflow.com/collection/strength-strong,OrgasmLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/orgasm,fill up the shaker with ice
1680201674-5504,https://cocktailflow.com/collection/strength-strong,OrgasmLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/orgasm,"pour irish cream,coffee liqueur,Amaretto into the shaker"
1680201674-5505,https://cocktailflow.com/collection/strength-strong,OrgasmLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/orgasm,shake well
1680201674-5506,https://cocktailflow.com/collection/strength-strong,OrgasmLiqueurShooterCreamyStrong,https://cocktailflow.com/cocktail/orgasm,strain into the shot glass
1680201677-5507,https://cocktailflow.com/collection/strength-strong,FirecrackerLiqueurShooterStrong,https://cocktailflow.com/cocktail/firecracker,Ingredients
1680201677-5508,https://cocktailflow.com/collection/strength-strong,FirecrackerLiqueurShooterStrong,https://cocktailflow.com/cocktail/firecracker,½ parts tequila
1680201677-5509,https://cocktailflow.com/collection/strength-strong,FirecrackerLiqueurShooterStrong,https://cocktailflow.com/cocktail/firecracker,½ parts Goldschläger
1680201677-5510,https://cocktailflow.com/collection/strength-strong,FirecrackerLiqueurShooterStrong,https://cocktailflow.com/cocktail/firecracker,½ parts peppermint schnapps
1680201677-5511,https://cocktailflow.com/collection/strength-strong,FirecrackerLiqueurShooterStrong,https://cocktailflow.com/cocktail/firecracker,How to Mix
1680201677-5512,https://cocktailflow.com/collection/strength-strong,FirecrackerLiqueurShooterStrong,https://cocktailflow.com/cocktail/firecracker,fill up the shaker with ice
1680201677-5513,https://cocktailflow.com/collection/strength-strong,FirecrackerLiqueurShooterStrong,https://cocktailflow.com/cocktail/firecracker,"pour peppermint schnapps,Goldschläger,tequila into the shaker"
1680201677-5514,https://cocktailflow.com/collection/strength-strong,FirecrackerLiqueurShooterStrong,https://cocktailflow.com/cocktail/firecracker,shake well
